UF,Cod.Item,Produto,CFOP,NCM,ID utilização,Utilização,Valor,ICMS
CE,21762,KIT DUO FLORA MAGNIFICA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,34879.5,0.0
CE,21763,KIT BOMBOM VINTAGE NOSTALGIA,5405,3303.00.10,10,Vda/Dev Vda Mer,4858.75,0.0
CE,21764,KIT BOMBOM VINTAGE IMPERIAL,5405,3303.00.10,10,Vda/Dev Vda Mer,14955.45,0.0
CE,21765,KIT VINT BOLA 2024 3X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,63814.46,0.0
CE,21766,KIT EXPERIMENTO VINT FUNDO DO MAR,5405,3303.00.10,10,Vda/Dev Vda Mer,10044.8,0.0
CE,21767,TRIO CR MAOS VINT NATAL 2024,5405,3304.99.90,10,Vda/Dev Vda Mer,9528.75,0.0
CE,21768,KIT MALA VINTAGE ESPLENDOR,5405,3303.00.10,10,Vda/Dev Vda Mer,47756.33,0.0
CE,21769,KIT MALA VINTAGE JARDIM REAL,5405,3303.00.10,10,Vda/Dev Vda Mer,49792.91,0.0
CE,21770,KIT VINT DIF+SAB FLORA MAGNIFICA,5405,3307.49.00,10,Vda/Dev Vda Mer,7125.0,0.0
CE,21771,KIT VINT DIF+SAB INFUSAO 2024,5405,3307.49.00,10,Vda/Dev Vda Mer,20963.89,0.0
CE,21778,KIT VINT BOMBOM IRIS,5405,3304.99.90,10,Vda/Dev Vda Mer,21908.26,0.0
CE,21779,KIT VINT BOMBOM TUBEROSA,5405,3304.99.90,10,Vda/Dev Vda Mer,21069.18,0.0
CE,21780,TRIO VINT LAV+IRIS+FIGO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,19096.5,0.0
CE,21781,TRIO VINT LIM+TUB+BAU&AÇAFRAO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,19477.85,0.0
CE,21782,KIT EXPERIMENTO CASE IRI+TUB+TONK 3X10ML,5405,3303.00.20,10,Vda/Dev Vda Mer,8706.67,0.0
CE,21833,SAB ORIG VERBENA TROP 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,580.59,0.0
CE,21834,SAB ORIG COCO DA BAHIA 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,418.8,0.0
CE,21847,DEO COLONIA ORIG COCO DA BAHIA 200ML,5405,3307.20.10,10,Vda/Dev Vda Mer,9036.41,0.0
CE,21917,KIT EPOQUE TROPICAL SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,9508.1,0.0
CE,21918,KIT EPOQUE CRMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,22480.87,0.0
CE,21935,KIT BOMBOM TERRAPEUTICS 2024 4X90GR,5405,3401.11.90,10,Vda/Dev Vda Mer,36313.18,0.0
CE,21937,KIT TERR BANHO RELAX LAVANDA,5405,3401.30.00,10,Vda/Dev Vda Mer,6320.75,0.0
CE,21938,KIT TERR RITUAL RENOVACAO CALENDULA,5405,3304.99.90,10,Vda/Dev Vda Mer,4856.25,0.0
CE,21964,LATA VINTAGE MÚSICA PASSEIO 2024,5405,3304.99.90,10,Vda/Dev Vda Mer,5944.34,0.0
CE,21972,KIT EPOQUE ILUMINADOR+ PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,4915.46,0.0
CE,21973,KIT ESPLENDOR ILUMINADOR+ PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,8222.18,0.0
CE,21974,KIT CALENDARIO ADVENTO VINTAGE 2024,5405,3303.00.10,10,Vda/Dev Vda Mer,2849.0,0.0
CE,21977,COLONIA VINT RODA MAGICA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,3690.25,0.0
CE,21979,KIT PERF 25ML + SAB 50G FLOR DE CAJUEIRO,5405,3303.00.10,10,Vda/Dev Vda Mer,2940.9,0.0
CE,21980,KIT ESPLENDOR VELA 250G+SAB LIQ 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3748.5,0.0
DF,10009,GEL PARA PERNAS E PES PINK 120 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,58620.58,11685.04
DF,10011,CERA NUTRITIVA PINK 7 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,121804.36,24271.29
DF,10012,ESFOLIANTE PEDRA POMES PINK 80 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,33731.65,6722.34
DF,10014,MANTEIGA EMOLIENTE PINK 60 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,85429.59,17030.62
DF,10019,SACHET ESCALDA PES PINK 5X15 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,38161.37,7608.09
DF,10023,TALCO CREMOSO ANTISSEPTICO PINK 100 GR,5102,3304.91.00,10,Vda/Dev Vda Mer,50451.86,10054.32
DF,10042,SAB VINTAGE SALOME 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,32904.38,0.0
DF,10043,SAB VINTAGE BENJOIM 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,64980.05,0.0
DF,10045,SAB VINTAGE UM SONHO 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,38712.54,0.0
DF,10063,SAB BARBEARIA 80 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,9850.86,0.0
DF,10065,ESPUMA DE BARBEAR 160 ML,5405,3307.10.00,10,Vda/Dev Vda Mer,47024.69,0.0
DF,10067,ESPUMA DE BARBEAR 59 ML,5405,3307.10.00,10,Vda/Dev Vda Mer,17804.86,0.0
DF,10070,BALM POS BARBA 60 ML,5405,3307.10.00,10,Vda/Dev Vda Mer,57694.42,0.0
DF,10102,DIFUSOR VINTAGE BENJOIM 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,50900.16,10157.66
DF,10102,DIFUSOR VINTAGE BENJOIM 235 ML,5405,3307.49.00,10,Vda/Dev Vda Mer,850.0,0.0
DF,10104,DIFUSOR VINTAGE SALOME 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,44854.21,8953.2
DF,10104,DIFUSOR VINTAGE SALOME 235 ML,5405,3307.49.00,10,Vda/Dev Vda Mer,170.0,0.0
DF,10110,DIFUSOR VINTAGE UM SONHO 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,51757.02,10332.62
DF,10143,MIX FRUTAS TROPICAIS 6X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,19184.43,0.0
DF,10160,SAB GLIC BEBE TRADICIONAL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,5073.03,0.0
DF,10161,SAB GLIC BEBE LAVANDA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,5346.12,0.0
DF,10162,SAB GLIC BEBE ERVA DOCE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,4355.31,0.0
DF,10163,SAB LIQ BEBE TRADICIONAL 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,9656.8,0.0
DF,10164,SAB LIQ BEBE LAVANDA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3286.25,0.0
DF,10165,SAB LIQ BEBE ERVA DOCE 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,6374.22,0.0
DF,10166,TALCO BEBE 100 GR,5102,3304.91.00,10,Vda/Dev Vda Mer,4581.78,908.83
DF,10170,SH BEBE TRADICIONAL 250 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,7356.9,1462.25
DF,10171,SH BEBE LAVANDA 250 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,5877.35,1169.49
DF,10172,SH BEBE ERVA DOCE 250 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,7827.22,1565.04
DF,10173,COND BEBE ERVA DOCE 250 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,4239.87,847.97
DF,10174,COND BEBE LAVANDA 250 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,4885.71,972.36
DF,10175,COND BEBE TRADICIONAL 250 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,3798.36,753.51
DF,10179,OLEO BEBE TRADICIONAL 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,5653.71,1122.66
DF,10180,OLEO BEBE ERVA DOCE 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,3580.0,714.56
DF,10181,OLEO BEBE LAVANDA 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,2250.6,447.23
DF,10184,SAB TERR BENJOIM 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,15908.19,0.0
DF,10186,SAB TERR CALENDULA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,23257.62,0.0
DF,10189,SAB TERR CAST BRASIL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,17402.12,0.0
DF,10191,SAB LIQ TERR CAST BRASIL 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,23020.7,0.0
DF,10194,SAB LIQ TERR CALENDULA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,42026.4,0.0
DF,10194,SAB LIQ TERR CALENDULA 300 ML,6108,3401.30.00,10,Vda/Dev Vda Mer,21.7,2.76
DF,10197,HIDRAT TERR CALENDULA 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,60583.61,12075.45
DF,10198,HIDRAT TERR CAST BRASIL 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,33917.03,6768.27
DF,10221,SAB MEDIT ALFAZEMA 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,9686.44,0.0
DF,10238,SAB AGUAS LAVANDA 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,72694.55,0.0
DF,10240,SAB AGUAS NEROLI 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,53360.59,0.0
DF,10244,SH TERR CAST BRASIL 180 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,17308.5,3439.3
DF,10245,SH TERR SETE ERVAS 180 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,14963.83,2983.37
DF,10246,SH TERR SALVIA CONFREY 180 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,14541.65,2896.77
DF,10247,COND TERR CAST BRASIL 180 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,14852.21,2953.43
DF,10250,COND TERR SETE ERVAS 180 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,8547.58,1704.97
DF,10251,COND TERR SALVIA CONFREY 180 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,5428.12,1082.77
DF,10252,SAB LIQ AMENITIES TERR CALENDULA 50 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,448.19,0.0
DF,10257,SH AMENITIES TERR CAST BRASIL 50 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,85.25,16.74
DF,10261,OLEO TERR CALENDULA 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,32278.67,6418.72
DF,10264,OLEO TERR CAST BRASIL 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,13764.96,2735.66
DF,10271,VELA TERR CALENDULA 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,31356.38,6249.86
DF,10271,VELA TERR CALENDULA 180 GR,5405,3406.00.00,10,Vda/Dev Vda Mer,3937.5,0.0
DF,10280,MANTEIGA TERR CAST BRASIL 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,43439.82,8653.58
DF,10281,MANTEIGA TERR CALENDULA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,99410.63,19829.88
DF,10281,MANTEIGA TERR CALENDULA 200 GR,6108,3304.99.90,10,Vda/Dev Vda Mer,67.5,8.1
DF,10284,ESFOLIANTE TERR CALENDULA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,42421.89,8431.19
DF,10285,ESFOLIANTE TERR CAST BRASIL 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,15318.7,3052.61
DF,10286,SAIS DE BANHO TERR CAST BRASIL 5X15 GR,5405,3307.30.00,10,Vda/Dev Vda Mer,410.0,0.0
DF,10287,SAIS DE BANHO TERR CALENDULA 5X15 GR,5405,3307.30.00,10,Vda/Dev Vda Mer,11700.0,0.0
DF,10302,LOCAO FACIAL HIDRA C 50 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,16390.8,3257.18
DF,10622,DIFUSOR TERR LAVANDA 250 ML,5405,3307.49.00,10,Vda/Dev Vda Mer,7030.37,0.0
DF,10622,DIFUSOR TERR LAVANDA 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,54560.33,10852.37
DF,10626,VELA TERR LAVANDA 180 GR,5405,3406.00.00,10,Vda/Dev Vda Mer,3924.37,0.0
DF,10626,VELA TERR LAVANDA 180 GR,6108,3406.00.00,10,Vda/Dev Vda Mer,61.25,7.35
DF,10626,VELA TERR LAVANDA 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,36570.97,7282.49
DF,10686,LIVRO MARCAS DE VALOR,5102,4901.99.00,10,Vda/Dev Vda Mer,133.0,0.0
DF,10734,PINCEL DE BARBA,5102,9603.30.00,10,Vda/Dev Vda Mer,19.2,3.46
DF,10736,CR CUTICULAS PINK 100 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,23236.29,4630.82
DF,10939,GEL PARA CALOS E BOLHAS PINK 45 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,32247.88,6433.41
DF,10953,CR MAOS ANTI ODOR PINK 60 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,60675.29,12114.18
DF,11129,GUARDA CHUVA BEBE,5102,6601.91.10,10,Vda/Dev Vda Mer,60.5,12.1
DF,11447,SAB ORIG LIMAO SICILIANO 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,19907.63,0.0
DF,11596,DEO COLONIA MEDIT ALFAZEMA 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,52236.54,0.0
DF,11597,DEO COLONIA MEDIT LIMAO SICILIANO 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,59070.44,0.0
DF,11698,CR MAOS TERR LAVANDA 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,54311.94,10837.11
DF,11699,ESFOLIANTE TERR LAVANDA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,31333.37,6240.72
DF,11700,MANTEIGA TERR LAVANDA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,84254.55,16787.63
DF,11701,HIDRAT TERR LAVANDA 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,59895.4,11933.19
DF,11702,SAB LIQ TERR LAVANDA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,51912.29,0.0
DF,11763,KIT TERR CAST BRASIL 4X50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,23986.83,4800.46
DF,11768,SPA RELAXANTE PARA OS PES PINK,5102,3304.30.00,10,Vda/Dev Vda Mer,81460.34,16228.52
DF,11769,KIT TERR MANT+ESFO CALENDULA 2X60 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,19958.72,3977.73
DF,11770,KIT TERR MANT+ESFO CAST BRASIL 2X60 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,9178.38,1829.72
DF,11771,KIT TERR MANT+ESFO LAVANDA 2X60 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,17121.28,3409.79
DF,11807,CR PROTETOR DE SEIOS 40 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,2521.16,501.17
DF,11840,SAB LIQ AGUAS NEROLI 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,29839.74,0.0
DF,11843,SAB LIQ AGUAS LAVANDA 500 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,42405.42,0.0
DF,12093,LENCOS UMEDECIDOS BEBE TRADICIONAL,5102,3401.11.90,10,Vda/Dev Vda Mer,3170.19,630.38
DF,12095,REFIL SAB GLIC BEBE TRADICIONAL 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,11809.85,0.0
DF,12098,REFIL SAB GLIC BEBE ERVA DOCE 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,8453.75,0.0
DF,12099,REFIL SAB GLIC BEBE LAVANDA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,5532.79,0.0
DF,12271,ESMALTE PINK GRETA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,2041.26,405.52
DF,12273,ESMALTE PINK RITA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,6007.12,1194.17
DF,12276,ESMALTE PINK INGRID 10 ML,6102,3304.30.00,10,Vda/Dev Vda Mer,213.0,25.56
DF,12276,ESMALTE PINK INGRID 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,4857.43,964.35
DF,12278,ESMALTE PINK GRACE 10 ML,6102,3304.30.00,10,Vda/Dev Vda Mer,710.0,85.2
DF,12278,ESMALTE PINK GRACE 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,4662.67,927.93
DF,12366,CR MAOS TERR CALENDULA 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,56886.6,11335.03
DF,12367,CR MAOS TERR CAST BRASIL 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,33465.41,6672.6
DF,12378,KIT TERR LATA CAST BRASIL,5102,3304.99.90,10,Vda/Dev Vda Mer,71955.45,14352.03
DF,12379,KIT TERR LATA CALENDULA,5102,3304.99.90,10,Vda/Dev Vda Mer,172420.89,34410.14
DF,12697,ESMALTE PINK BARBRA 10 ML,6102,3304.30.00,10,Vda/Dev Vda Mer,674.5,80.94
DF,12697,ESMALTE PINK BARBRA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,5523.78,1101.9
DF,12699,ESMALTE PINK EDITH 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,4804.57,955.64
DF,12704,ESMALTE PINK DONNA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,3634.96,722.86
DF,12705,ESMALTE PINK TINA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,5930.04,1181.88
DF,12706,ESMALTE PINK ARETHA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,4585.04,915.01
DF,12917,QUARTETO CANTORAS 4X10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,20699.41,4130.83
DF,13164,DIFUSOR VINTAGE CARIOCA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,76984.4,15285.97
DF,13165,SAB VINTAGE CARIOCA 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,62155.19,0.0
DF,13254,ESMALTE PINK MARY 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,2346.55,467.89
DF,13265,ESMALTE PINK SYLVIA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,3687.19,735.41
DF,13387,CAIXA SAB TRAD AMARELO 8X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,21755.74,0.0
DF,13494,OLEO FORTALECEDOR PIK 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,25550.85,5085.15
DF,13602,MIX FRUTAS BRASILEIRAS 6X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,22932.02,0.0
DF,13617,KIT VINTAGE LATA CARIOCA,5102,3304.99.90,10,Vda/Dev Vda Mer,20387.25,4077.45
DF,13638,LENCOS UMEDECIDOS BEBE ERVA DOCE,5102,3401.11.90,10,Vda/Dev Vda Mer,5747.16,1148.96
DF,13639,LENCOS UMEDECIDOS BEBE LAVANDA,5102,3401.11.90,10,Vda/Dev Vda Mer,11479.43,2290.92
DF,13802,OLEO TERR LAVANDA 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,28012.83,5586.15
DF,13803,SAB TERR LAVANDA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,33506.86,0.0
DF,14028,KIT LATA ESMALTE+GLOSS PINK RITA,5102,3304.30.00,10,Vda/Dev Vda Mer,14440.66,2885.3
DF,14185,SAIS DE BANHO TERR LAVANDA 5X15 GR,5405,3307.30.00,10,Vda/Dev Vda Mer,19153.12,0.0
DF,14203,EAU TOILETTE VINTAGE CARIOCA 100 ML,5102,3303.00.20,10,Vda/Dev Vda Mer,124882.02,24898.3
DF,14282,ESMALTE PINK CATARINA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,5647.4,1125.42
DF,14283,ESMALTE PINK CARLOTA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,3828.93,763.75
DF,14570,SOS CUTICULAS PERFEITAS PINK 3.5 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,66198.8,13199.32
DF,14577,OLEO TERR CHA BRANCO 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,17356.12,3455.44
DF,14578,SAB LIQ TERR CHA BRANCO 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,29661.57,0.0
DF,14579,DIFUSOR TERR CHA BRANCO 250 ML,5405,3307.49.00,10,Vda/Dev Vda Mer,5867.1,0.0
DF,14579,DIFUSOR TERR CHA BRANCO 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,33595.29,6667.5
DF,14580,ESFOLIANTE TERR CHA BRANCO 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,18569.51,3704.19
DF,14581,VELA TERR CHA BRANCO 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,11442.57,2293.55
DF,14581,VELA TERR CHA BRANCO 180 GR,5405,3406.00.00,10,Vda/Dev Vda Mer,4099.37,0.0
DF,14582,CR MAOS TERR CHA BRANCO 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,38595.72,7699.98
DF,14585,MANTEIGA TERR CHA BRANCO 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,54155.58,10807.83
DF,14586,HIDRAT TERR CHA BRANCO 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,36568.86,7294.14
DF,14695,SH VINTAGE CARIOCA 280 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,14901.99,2976.01
DF,14696,COND VINTAGE CARIOCA 280 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,11233.79,2242.03
DF,14697,SH TERR LAVANDA 180 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,20169.91,4015.64
DF,14698,COND TERR LAVANDA 180 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,13108.7,2608.21
DF,15134,COND AMENITIES TERR LAVANDA 50 ML,5102,3305.90.00,10,Vda/Dev Vda Mer,23.25,4.65
DF,15135,SH AMENITIES TERR LAVANDA 50 ML,5102,3305.10.00,10,Vda/Dev Vda Mer,7.75,1.55
DF,15138,HIDRAT AMENITIES TERR LAVANDA 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,15.5,3.1
DF,15139,SAB LIQ AMENITIES TERR LAVANDA 50 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,23.25,0.0
DF,15166,CAIXA SAB TRAD BELEM 8X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,26143.45,0.0
DF,15238,ESMALTE PINK CLARA 10 ML,6102,3304.30.00,10,Vda/Dev Vda Mer,568.0,68.16
DF,15238,ESMALTE PINK CLARA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,8998.83,1795.04
DF,15241,ESMALTE PINK EDNA 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,5552.04,1106.84
DF,15242,ESMALTE PINK JOSEPHINE 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,4792.47,953.28
DF,15243,ESMALTE PINK BESSIE 10 ML,5102,3304.30.00,10,Vda/Dev Vda Mer,3733.33,742.5
DF,15263,REP DE CALCANHARES DANIFIC 20G,5102,3304.30.00,10,Vda/Dev Vda Mer,51801.2,10322.6
DF,15292,COLONIA FOLHA DE LARANJEIRA 300ML,5102,3303.00.20,10,Vda/Dev Vda Mer,61955.82,12346.4
DF,15293,COLONIA VERBENA 300ML,5102,3303.00.20,10,Vda/Dev Vda Mer,95035.87,18914.02
DF,15478,MASCARA  REPARADORA CAP TER CAST,5102,3304.99.90,10,Vda/Dev Vda Mer,11794.97,2336.88
DF,15479,CREME REPAR CAP TERR CAST,5102,3304.99.90,10,Vda/Dev Vda Mer,15440.68,3064.47
DF,15481,OLEO NUTRIT CAPILAR TERR CAST,5102,3305.90.00,10,Vda/Dev Vda Mer,16567.49,3299.47
DF,15505,SHAMPOO CABELO,5102,3305.10.00,10,Vda/Dev Vda Mer,24778.42,4939.33
DF,15508,CERA MODELADORA CABELO,5405,3307.10.00,10,Vda/Dev Vda Mer,29577.76,0.0
DF,15541,BALM LABIAL PITANGA 13G,5102,3304.10.00,10,Vda/Dev Vda Mer,55430.19,11046.47
DF,15712,BASE SOS 7 EM 1 10ML,5102,3304.30.00,10,Vda/Dev Vda Mer,46594.57,9281.6
DF,15749,CAIXA SAB TRAD AMAZONIA 8X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,24762.63,0.0
DF,15818,LEITE DE IMERSAO PINK,5102,3304.99.90,10,Vda/Dev Vda Mer,12330.66,2458.66
DF,16099,SAB TERR CHA BRANCO 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,26765.32,0.0
DF,16100,KIT TERR LATA CHA BRANCO,5102,3304.99.90,10,Vda/Dev Vda Mer,109950.4,21973.76
DF,16102,LENCOS UMEDECIDOS BB PELE SENSIVEL,5102,3401.11.90,10,Vda/Dev Vda Mer,10823.23,2163.2
DF,16103,SAB LIQ CREM BEBE PELE SENSIVEL,5405,3401.30.00,10,Vda/Dev Vda Mer,7496.95,0.0
DF,16106,TALCO GEL BEBE PELE SENSIVEL,5102,3304.91.00,10,Vda/Dev Vda Mer,3495.64,691.77
DF,16108,REPELENTE BEBE PELE SENSIVEL,6108,3808.91.99,10,Vda/Dev Vda Mer,285.0,34.2
DF,16108,REPELENTE BEBE PELE SENSIVEL,5102,3808.91.99,10,Vda/Dev Vda Mer,66659.92,13290.85
DF,16108,REPELENTE BEBE PELE SENSIVEL,5405,3808.91.99,10,Vda/Dev Vda Mer,1482.0,0.0
DF,16117,BALM LABIAL GOIABA 13 GR,5102,3304.10.00,10,Vda/Dev Vda Mer,22907.79,4559.63
DF,16118,BALM LABIAL GUARANA 13 GR,5102,3304.10.00,10,Vda/Dev Vda Mer,35666.17,7115.14
DF,16122,ESMALTE PINK AMELIA,6102,3304.30.00,10,Vda/Dev Vda Mer,674.5,80.94
DF,16122,ESMALTE PINK AMELIA,5102,3304.30.00,10,Vda/Dev Vda Mer,5511.36,1094.24
DF,16123,ESMALTE PINK ANNIE,5102,3304.30.00,10,Vda/Dev Vda Mer,4034.54,804.19
DF,16126,ESMALTE PINK ISABELLA,5102,3304.30.00,10,Vda/Dev Vda Mer,6646.02,1322.72
DF,16133,KIT LATA ESMALTE+GLOSS PINK INGRID,5102,3304.30.00,10,Vda/Dev Vda Mer,9302.13,1857.61
DF,16446,SAB DERMOCALMANTE PELES SENSIVEIS,5405,3401.11.90,10,Vda/Dev Vda Mer,5661.6,0.0
DF,16467,DIFUSOR CARIOCA ED ESPECIAL,5405,3307.49.00,10,Vda/Dev Vda Mer,8362.22,0.0
DF,16467,DIFUSOR CARIOCA ED ESPECIAL,5102,3307.49.00,10,Vda/Dev Vda Mer,76352.19,15208.46
DF,16533,DEO COLONIA MEDIT NECTARINA 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,72554.67,0.0
DF,16534,SAB MEDIT NECTARINA 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,11896.68,0.0
DF,16986,REMOVEDOR DE ESMALTES PINK 75ML,5102,3304.30.00,10,Vda/Dev Vda Mer,26921.2,5363.06
DF,16992,PERFUME ISOLDA CAJUEIRO 100 ML,5102,3303.00.10,10,Vda/Dev Vda Mer,171075.0,34112.44
